"Arrival/Departure","Port","ShipType","Flag","Ship_Name","Owners","Captain","Captain2","Year","Month","Day","Origin","DestinationDecl","Crew","Days Voyage","Itinerary","Arribada","Date_of_Depart_Origin","Source","Genral_notes","Cargo","Molasses","MolassesUnit","Sugar","SugarUnit","Flour","FlourUnites","Hides","HidesUnit","Coffee","CoffeeUnit","Coal","CoalUnit","VAR00007","VAR00008","VAR00009","VAR00010"
"Arrival","Newbern",NA,NA,"Clarissa",NA,NA,NA,1803,3,25,"Barbadoes","Newbern",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Eliza",NA,NA,NA,1803,4,4,"Newport","Charleston",NA,7,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Isabella",NA,NA,NA,1803,4,4,"London","Charleston",NA,25,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Horizon",NA,NA,NA,1803,4,4,"Greenock","Charleston",NA,25,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Maria Jane",NA,NA,NA,1803,4,4,"Trinadad","Charleston",NA,20,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Rising Sun",NA,NA,NA,1803,4,4,"Boston","Charleston",NA,16,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Morning Star",NA,NA,NA,1803,4,4,"Jamaica","Charleston",NA,18,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Seaflower",NA,NA,NA,1803,4,4,"Boston","Charleston",NA,14,NA,NA,NA,"New-England Palladium","arrived between 3.23 and 4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Atalanta",NA,NA,NA,1803,4,4,"Charleston","Barbadoes",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Washington",NA,NA,NA,1803,4,4,"Charleston","Bremen",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Boyne",NA,NA,NA,1803,4,4,"Charleston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Mary",NA,NA,NA,1803,4,4,"Charleston","Amsterdam",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Thetis",NA,NA,NA,1803,4,4,"Charleston","London",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Lydia",NA,NA,NA,1803,4,4,"Charleston","Tortola",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Mary Caroline",NA,NA,NA,1803,4,4,"Charleston","Portland",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Two Brothers",NA,NA,NA,1803,4,4,"Charleston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Jane",NA,NA,NA,1803,4,4,"Charleston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Louisa",NA,NA,NA,1803,4,4,"Charleston","Cape Francoise",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Polly",NA,NA,NA,1803,4,4,"Charleston","New Orleans",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"John",NA,NA,NA,1803,4,4,"Charleston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Sally",NA,NA,NA,1803,4,4,"Charleston","Hull",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Four Brothers",NA,NA,NA,1803,4,4,"Charleston","Havana",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"General Warren",NA,NA,NA,1803,4,4,"Charleston","Havana",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Sally",NA,NA,NA,1803,4,4,"Charleston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Charleston",NA,NA,"Galatea",NA,NA,NA,1803,4,4,"Charleston","Cape Francoise",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Margaret",NA,"Myrick",NA,1803,4,18,"Nantucket","Boston",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of arrival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Anne",NA,"Downs",NA,1803,4,18,"Pepperelborough","Boston",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of arrival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Industry",NA,"Ruffell",NA,1803,4,18,"Salem","Boston",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of arrival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"Factor",NA,"Booth",NA,1803,4,18,"Stratford","Boston",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of arrival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Hope",NA,"Smith",NA,1803,4,18,"Boston","Martinico",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Eagie",NA,"Nickerson",NA,1803,4,18,"Boston","Shelburne",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"William",NA,"Earnest",NA,1803,4,18,"Boston","Newfoundland",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Plymouth","schooner",NA,"Olive Branch",NA,"Rider",NA,1803,4,4,"Martinque","Plymouth",NA,25,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Plymouth","schooner",NA,"Polly",NA,"Bartlett",NA,1803,4,6,"North Carolina","Plymouth",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Plymouth","schooner",NA,"Wm. Davis",NA,"Finney",NA,1803,4,6,"Plymouth","Lisbon",NA,NA,"Norfolk, Lisbon",NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Plymouth",NA,NA,"John Adams",NA,"Harlow",NA,1803,4,13,"Plymouth","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Plymouth","brig",NA,"Massasoit",NA,"Carver",NA,1803,4,15,"Plymouth","Europe",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Portland","brig",NA,"Jane",NA,"Hunt",NA,1803,4,14,"St. Ubes","Portland",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"George Clinton",NA,"Green",NA,1803,4,13,"New Orleans","New York",NA,23,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Louisa",NA,NA,NA,1803,4,12,"Havre","Philadelphia",NA,49,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Fox",NA,"Lincoln",NA,1803,4,12,"Georgetown","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Washington",NA,"Sears",NA,1803,4,12,"Boston","Philadelphia",NA,8,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Fox",NA,"Minns",NA,1803,4,20,"Liverpool","Boston",NA,42,NA,NA,NA,"New-England Palladium",NA,"280 hhds. coarse salt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Betsey",NA,"Little",NA,1803,4,20,"Grenada","Boston",NA,27,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Friendship",NA,"Rider",NA,1803,4,20,"Trinidad","Boston",NA,42,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"George",NA,"Snow",NA,1803,4,20,"Barbadoes","Boston",NA,28,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"2 Brothers",NA,"Clemens",NA,1803,4,20,"Windsor","Boston",NA,8,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Deborah",NA,"Baker",NA,1803,4,20,"Windsor","Boston",NA,8,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Lydia Head",NA,"Bradford",NA,1803,4,21,"Malaga","Boston",NA,44,"Gibraltar",NA,NA,"New-England Palladium","40 days from Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Ann",NA,"Bradford",NA,1803,4,21,"Boston","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Ocean",NA,"Drinkwater",NA,1803,4,21,"Boston","Havre de Grace",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Lucia",NA,"Atkins",NA,1803,4,21,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Eunice",NA,"Bowland",NA,1803,4,21,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Prosperity",NA,"Killy",NA,1803,4,21,"Boston","Yarmouth",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Peregrine",NA,"Stanwood",NA,1803,4,21,"Boston","Vigo",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Fanny",NA,"Hilton",NA,1803,4,21,"Boston","Yarmouth",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Massachusetts",NA,"Ingersoll",NA,1803,4,21,"Boston","Batavia",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"William",NA,"McNeill",NA,1803,4,21,"Boston","Lisbon",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Hope",NA,"Lincoln",NA,1803,4,18,"Boston","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Harmony",NA,"Dockindorf",NA,1803,4,18,"St Andrews","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Eliza",NA,"Folger",NA,1803,4,18,"Nantucket","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Hope",NA,NA,NA,1803,4,18,"London","Philadelphia",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Philadelphia",NA,NA,"Forty second",NA,NA,NA,1803,4,18,"Philadelphia","Liverpool",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Molly",NA,NA,NA,1803,4,18,"Philadelphia","St. Andero",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Sally",NA,"Jenkins",NA,1803,4,19,"Nantucket","New York",NA,6,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Charleston",NA,NA,"Hope",NA,"Packer",NA,1803,4,10,"Liverpool","Charleston",NA,42,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Galen",NA,"Hinkley",NA,1803,4,25,"London","Boston",NA,40,NA,NA,NA,"New-England Palladium","36 from land",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Stephen",NA,"Douglass",NA,1803,4,25,"Boston","Picton",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Leonora",NA,"Williams",NA,1803,4,25,"Boston","Surrinam",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Dove",NA,"Small",NA,1803,4,25,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Patty",NA,"Coffin",NA,1803,4,25,"Boston","Malaga",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Two Brothers",NA,"Clemments",NA,1803,4,25,"Boston","Windsor",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Industry",NA,"Cook",NA,1803,4,25,"Boston","Cumberland",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Primrose of Chatham",NA,"Atkins",NA,1803,4,26,"St. Vincent","Boston",NA,38,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Trial",NA,"Harris",NA,1803,4,26,"Surrinam","Boston",NA,50,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Three Brothers",NA,"Ellery",NA,1803,4,27,"Salou","Boston",NA,48,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Belisarius of Wiscasset",NA,"Tibbetts",NA,1803,4,27,"Greenock","Boston",NA,37,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Sally",NA,"Ingersol",NA,1803,4,27,"Bourdeaux","Boston",NA,30,NA,NA,NA,"New-England Palladium",NA,"60 pipes high flavored forth proof cogniac brandy; cases of dry goods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Federalist",NA,"Ingraham",NA,1803,4,27,"Kingston","Boston",NA,43,NA,NA,NA,"New-England Palladium",NA,"pipes 4th proof Barcelona brandy; hhds. bbls. and bags sugar; red oak molasses-hogshead shooks; a few hundred specie dollars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","brig",NA,"Industry",NA,"Smith",NA,1803,4,27,"Boston","West-Indies",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Sally",NA,"M' Intire",NA,1803,4,27,"Boston","Antwerp",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","schooner",NA,"Deborah",NA,"Baker",NA,1803,4,27,"Boston","Halifax",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Departure","Boston","ship",NA,"Northeru Friends",NA,"Moatgomery",NA,1803,4,27,"Boston","Greenock",NA,NA,NA,NA,NA,"New-England Palladium","no specific date of departure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Havre",NA,NA,"Minerva",NA,"Folger",NA,1803,3,6,"New Orleans","Havre",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Anvers",NA,NA,"Jason",NA,"Palmer",NA,1803,3,10,"Philadelphia","Anvers",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Plymouth",NA,NA,"Rover",NA,"Goodwin",NA,1803,3,2,"Boston","Plymouth",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Echo",NA,"Gilmore",NA,1803,4,25,"Cadiz","Philadelphia",NA,38,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Philadelphia",NA,NA,"Betsey",NA,"Bradford",NA,1803,4,25,"St. Andrews","Philadelphia",NA,15,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Rosanna",NA,"Cossin",NA,1803,4,26,"St. Michaels","New York",NA,28,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Lion",NA,"Clark",NA,1803,4,26,"St. Croix","New York",NA,16,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Mercury",NA,"Olcott",NA,1803,4,26,"Havana","New York",NA,21,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Astrea",NA,"Prior",NA,1803,4,26,"Antigua","New York",NA,29,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","New York",NA,NA,"Integrity",NA,"Crow",NA,1803,4,26,"Jamaica","New York",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"Diana",NA,"Wilson",NA,1803,4,30,"Liverpool","Boston",NA,36,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","ship",NA,"President",NA,"Hilton",NA,1803,5,1,"Liverpool","Boston",NA,36,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","trading ship",NA,"Minerva",NA,"Barber",NA,1803,5,1,"London","Boston",NA,47,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Nancy",NA,"Brown",NA,1803,5,1,"Bristol","Boston",NA,40,NA,NA,NA,"New-England Palladium",NA,"fine brown salt; assorted English nails; ochre; Spanish brown; virdigrise; crockery ware; floor cloths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Jane",NA,"Meagher",NA,1803,5,1,"Spikestown, Barbadoes","Boston",NA,27,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","sloop",NA,"William",NA,"Dunbar",NA,1803,5,1,"Spikestown, Barbadoes","Boston",NA,28,NA,NA,NA,"New-England Palladium",NA,"rum; sugar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Seaflower",NA,"Cottle",NA,1803,5,1,"Charleston","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"100 bales upland cotton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","brig",NA,"Shepherdess",NA,NA,NA,1803,5,1,"Baltimore","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrival","Boston","schooner",NA,"Aphia",NA,"Luce",NA,1803,5,1,"Richmond","Boston",NA,NA,NA,NA,NA,"New-England Palladium",NA,"39 barrels of midlings, 10 barrels fine flour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
