Arrival/Departure,Port,ShipType,Flag,Ship_Name,Owners,Captain,Captain2,Year,Month,Day,Origin,DestinationDecl,Crew,Days Voyage,Itinerary,Arribada,Date_of_Depart_Origin,Source,Genral_notes,Cargo,Molasses,MolassesUnit,Sugar,SugarUnit,Flour,FlourUnites,Hides,HidesUnit,Coffee,CoffeeUnit,Coal,CoalUnit,VAR00007,VAR00008,VAR00009,VAR00010
Arrival,Boston,,,Mary,,Hunford,,1803,2.0,16.0,Halifax,Boston,,7.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Portland Packet,,Therle,,1803,2.0,16.0,Portland,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Palladium,,Savage,,1803,2.0,17.0,Boston,Martinico,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Nestar,,Whipple,,1803,2.0,8.0,Guadaloupe,Philadelphia,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Baltimore,,,Ethan Allen,,Copeland,,1803,2.0,5.0,Baltimore,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Baltimore,,,Hero,,Brayton,,1803,2.0,5.0,Baltimore,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Baltimore,,,George,,Stodder,,1803,2.0,5.0,Baltimore,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Baltimore,,,Laurel,,Tripp,,1803,2.0,5.0,Baltimore,New Bedford,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Superior,,Matthewson,,1803,2.0,7.0,Norfolk,Lisbon,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Unicorn,,Crowell,,1803,2.0,7.0,Norfolk,West-Indies,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Clotilda,,Hinchmas,,1803,2.0,7.0,Norfolk,Antigua,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Dwyer,,Shanks,,1803,2.0,20.0,Norfolk,Boston,,,Vineyard,,,Massachusetts Mercury,,45 hhds. Antigua and Montserrat rum; 17 casks rice; 200 bushels corn; 40 bales Georgia cotton; 185 barrels superfine and fine flour,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Huge Johnson,,Weld,,1803,2.0,21.0,Boston,Liverpool,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Tarantula,,Taylor,,1803,2.0,21.0,Boston,Demerara,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Pomona,,Watts,,1803,2.0,9.0,St. Thomas,Baltimore,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Polomack,,Cox,,1803,2.0,10.0,St. Thomas,Baltimore,,22.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Lear,,Low,,1803,2.0,10.0,Trinadad,Baltimore,,20.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Hope,,West,,1803,2.0,10.0,Antigua,Baltimore,,18.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Thomas Jefferson,,,,1803,2.0,14.0,Amsterdam,Philadelphia,,87.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Olive Branch,,,,1803,2.0,14.0,Cape Francoise,Philadelphia,,30.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Mars,,,,1803,2.0,14.0,New Orleans,Philadelphia,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Aurora,,Allen,,1803,2.0,22.0,Martinico,Boston,,27.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,Trader,,Bass,,1803,2.0,22.0,Liverpool,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Betsey,,Bradford,,1803,2.0,23.0,Trinadad,Boston,,33.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Levant,,Davidson,,1803,2.0,23.0,Savannah,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Eliza,,Leslie,,1803,2.0,23.0,Boston,Havana,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Salem,,,Hope,,Lander,,1803,2.0,24.0,Martinico,Salem,,18.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Trent,,"Kingsman, of Salem",,1803,2.0,14.0,Martinico,Baltimore,,19.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,John,,Lovett,,1803,2.0,14.0,Trinadad,Baltimore,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Hibernia,,M' Herroa,,1803,2.0,26.0,Halifax,Boston,,63.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Francis and Eliza,,Sprague,,1803,2.0,28.0,Cape Francoise,Boston,,15.0,,,,Massachusetts Mercury,,"14500 lbs. best green coffee, in barrels; 300 new hides",,,,,,,,,,,,,,,,
Arrival,Boston,sloop,,George,,Stoddard,,1803,2.0,28.0,Norfolk,Boston,,7.0,,,,Massachusetts Mercury,,350 bbls. superfine flour; 300 bbls. fine flour,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Dolphin,,Rich,,1803,2.0,28.0,Richmond,Boston,,21.0,,,,Massachusetts Mercury,,20 hhds. James River tobacco; 2000 bushels best Virginia coals,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Ethan Allen,,Copeland,,1803,2.0,28.0,Baltimore,Boston,,,,,,Massachusetts Mercury,,500 bbls. fine and superfine flour; 90 half bbls. fine and superfine flour,,,,,,,,,,,,,,,,
Arrival,Boston,,,Federal George,,Field,,1803,2.0,28.0,Baltimore,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Sally,,Barker Windsor,,1803,2.0,28.0,Windsor,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Harmony,,Hall,,1803,2.0,28.0,Alexandria,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Hazard,,Luce,,1803,2.0,28.0,Alexandria,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Sally,,Vinal,,1803,2.0,28.0,Plymouth,Boston,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Seaflower,,Cottle,,1803,2.0,28.0,Charleston,Boston,,,,,,Massachusetts Mercury,,"80 bales upland cotton; 1 cask indigo; 14 tons lignumvitz; a small quantity redwood; 600 yards bagging, suitable for hop bags",,,,,,,,,,,,,,,,
Arrival,Boston,,,Favorite,,Pouslard,,1803,2.0,28.0,Madeira,Boston,,40.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Boston,,,Two Brothers,,Wheelwright,,1803,2.0,28.0,Boston,West-Indies,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Mary,,Huxford,,1803,2.0,28.0,Boston,Halifax,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,,,Nabby,,Tuck,,1803,2.0,28.0,Boston,West-Indies,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Fanny,,Evans,,1803,2.0,12.0,Cape Francoise,Charleston,,28.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Cabinet,,Johnson,,1803,2.0,12.0,Madeira,Charleston,,41.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Nancy,,Farnel,,1803,2.0,12.0,Lisbon,Charleston,,61.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Nancy,,Brookings,,1803,2.0,12.0,Cape Francoise,Charleston,,16.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Courler,,Pigeon,,1803,2.0,12.0,Cape Francoise,Charleston,,12.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Betsey,,Girdler,,1803,2.0,12.0,Martinico,Charleston,,24.0,,,,Massachusetts Mercury,2.4 to 2.12,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Betsey,,Joy,,1803,3.0,3.0,Boston,Liverpool,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New York,,,Unanimis,,Hastings,,1803,2.0,25.0,Boston,New York,,15.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Swan,,Knap,,1803,2.0,25.0,Boston,New York,,30.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Victory,,Lane,,1803,2.0,25.0,Boston,New York,,21.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Rambler,,Ferris,,1803,2.0,25.0,Yarmouth,New York,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Mark and Mary,,Wiswall,,1803,2.0,26.0,St. Croix,New York,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Jason,,,,1803,2.0,26.0,Greenock,New York,,32.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,William,,,,1803,2.0,26.0,New York,New York,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Amity,,Spencer,,1803,2.0,24.0,Boston,Philadelphia,,6.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Venus,,Tupper,,1803,2.0,22.0,Halifax,Baltimore,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Washington,,Davis,,1803,2.0,22.0,Boston,Baltimore,,26.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,George,,Sprigg,,1803,2.0,22.0,Amsterdam,Baltimore,,40.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Spy,,Fowler,,1803,2.0,12.0,Tobago,Norfolk,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Mary,,Mercy,,1803,2.0,12.0,Havana,Norfolk,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Bash,,,,1803,2.0,12.0,Trinadad,Norfolk,,23.0,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Fox,,Bunker,,1803,3.0,4.0,Liverpool,Boston,,44.0,,,,Massachusetts Mercury,,Liverpool salt; coals; calicoes; muslins; linens,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Iris,,Gorham,,1803,3.0,4.0,Demerara,Boston,,34.0,,,,Massachusetts Mercury,,100 hhds. good flavoured rum,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Washington,,Lewis,,1803,3.0,7.0,Portland,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Margaret,,Dutch,,1803,3.0,7.0,Portland,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Romeo,,Payne,,1803,3.0,7.0,Alexandria,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Arnold,,Russell,,1803,3.0,7.0,Salem,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Hannah,,Martin,,1803,3.0,7.0,Salem,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Polly,,Gardner,,1803,3.0,7.0,Salem,Boston,,,,,,Massachusetts Mercury,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Polly,,Williston,,1803,3.0,7.0,Boston,Liverpool,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Mahala,,Windsor,,1803,3.0,7.0,Boston,Liverpool,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Thomas,,Carne,,1803,3.0,7.0,Boston,Martinique,,,,,,Massachusetts Mercury,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Sally,,Huse,,1803,3.0,1.0,Philadelphia,Martinico,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Sea Nymph,,Parket,,1803,3.0,2.0,Bourdeaux,New York,,,,,,Massachusetts Mercury,,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Diana,,Noble,,1803,3.0,10.0,Boston,Liverpool,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Thomas,,Carnes,,1803,3.0,10.0,Boston,Martinico,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,schooner,,Hannah,,Rikestraw,,1803,3.0,10.0,Boston,Halifax,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,New London,,,Richard,,Gilbert,,1803,3.0,9.0,Demerara,New London,,33.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Venus,,,,1803,2.0,22.0,Trinadad,Norfolk,,11.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Jolly Rover,,Blanchard,,1803,2.0,22.0,Portland,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Mary,,Howett,,1803,2.0,22.0,Norfolk,Cadiz,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Nancy,,Davis,,1803,2.0,22.0,Norfolk,Cadiz,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Jesse,,Cowper,,1803,2.0,22.0,Norfolk,Bourdeaux,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Juno,,Delt,,1803,2.0,22.0,Norfolk,Antigua,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,schooner,,Juno,,Derby,,1803,2.0,24.0,Tobago,Norfolk,,21.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Elizabeth,,Barclay,,1803,2.0,24.0,Norfolk,Lisbon,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Portland,,,Bath,,Thrasher,,1803,3.0,10.0,Liverpool,Portland,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Fair American,,Pease,,1803,3.0,12.0,Trinidad,Boston,,28.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Friendship,,Lider of Wisecasset,,1803,3.0,12.0,Boston,Boston,,,,,,New-England Palladium,,87 bbls. superfine flour; 124 bbls. fine flour; 55 chaldrons Virginia coal,,,,,,,,,,,,,,,,
Arrival,Boston,,,Adamson,,,,1803,3.0,12.0,Boston,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,,,Commerce,,Ingersol of Beverly,,1803,3.0,12.0,Boston,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Frederick Hart,,,,1803,3.0,13.0,Lisbon,Boston,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Ranger,,Byrne,,1803,3.0,13.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Revival,,Barney,,1803,3.0,13.0,New Haven,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Sally,,Shehan,,1803,3.0,13.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Herald,,Comstock,,1803,3.0,13.0,New London,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Lucy,,Saville,,1803,3.0,13.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Success,,Brown,,1803,3.0,13.0,Gloucester,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Ranger,,Hooper,,1803,3.0,13.0,Boston,Liverpool,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Liverpool,ship,,Columbine,,Bruce,,1803,1.0,25.0,Boston,Liverpool,,29.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,schooner,,Polly,,Smith of Barnstable,,1803,2.0,24.0,Boston,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,schooner,,Betsey and Polly,,Luce,,1803,3.0,8.0,Boston,New York,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Osiris,,,,1803,,,Liverpool,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Newbern,,,Rover,,Hardy,,1803,2.0,18.0,St. Croix,Newbern,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Newbern,,,Sally,,Croswell,,1803,2.0,18.0,Newbern,Jamaica,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,the Three Friends,,Otis,,1803,2.0,26.0,Boston,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Experiment,,Murray,,1803,2.0,26.0,St. Johns,Norfolk,,,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Departure,Norfolk,,,Magistrate,,Peterson,,1803,2.0,26.0,Norfolk,London,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Alexandria,,,Hannah,,Smith,,1803,3.0,3.0,Boston,Alexandria,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Alexandria,,,Drucilla,,Howland,,1803,3.0,3.0,New Bedford,Alexandria,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Alexandria,,,Hunter,,,,1803,3.0,3.0,Alexandria,Lisbon,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Adventure,,Bradford,,1803,3.0,17.0,Newbern,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Harriot,,Nath,,1803,3.0,17.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,James,,Parsons,,1803,3.0,17.0,Boston,Liverpool,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Baltimore,ship,,Louisa,,Douglas,,1803,3.0,9.0,Amsterdam,Baltimore,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Elizabeth,,Bangs,,1803,3.0,1.0,Boston,Norfolk,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Columbus,,Cheeseborough,,1803,3.0,3.0,Amsterdam,Charleston,,60.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Dover,,M' Cowry,,1803,3.0,3.0,Trinadad,Charleston,,26.0,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,John,,Pratt,,1803,3.0,3.0,Liverpool,Charleston,,39.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Polly,,Bradbury of Newburyport,,1803,3.0,3.0,Charleston,Charleston,,,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Arrival,Charleston,,,Orange,,Ballard,,1803,3.0,3.0,Barbadoes,Charleston,,,,,,New-England Palladium,in distress,,,,,,,,,,,,,,,,,
Departure,Madeira,,,the Fortitude of Nantucket,,John of Portland,,1803,1.0,21.0,Madeira,Madeira,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Madeira,,,Little Jane,,Harris of Boston,,1803,1.0,21.0,Madeira,Madeira,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Dolphin,,Tyler of Boston,,1803,3.0,16.0,Boston,Boston,,,,,,New-England Palladium,no specific date of departure,20 hhds. James River Tobacco; 2000 bushels best Virginia Coals,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Northern Friends,,Montgomery,,1803,3.0,19.0,Greenock,Boston,,42.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Rambler,,Bourn,,1803,3.0,20.0,Wilmington,Boston,,9.0,,,,New-England Palladium,in co. with capt. Gross for Boston,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Harmony,,Dennes,,1803,3.0,20.0,Havana,Boston,,17.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Vineyard,brig,,Alert,,Murphy,,1803,3.0,19.0,Tobago,Boston,,,,,,New-England Palladium,announced by telegraph,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,F[…]abler,,Bourn,,1803,3.0,20.0,Wilmington,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Friendship,,Read,,1803,3.0,20.0,Richmond,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Polly,,Gardner,,1803,3.0,20.0,Salem,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Leonidas,,Luce,,1803,3.0,20.0,Baltimore,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Plymouth,schooner,,Governer Carver,,Spooner,,1803,3.0,20.0,Lisbon,Plymouth,,35.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,schooner,,Martha Washington,,Ba[…]end,,1803,3.0,16.0,St. Croix,New York,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Minerva,,Main,,1803,3.0,16.0,Bourdeaux,New York,,45.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Twins,,,,1803,3.0,16.0,Jamaica,New York,,32.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Dye[…],,,,1803,3.0,16.0,New Orleans,New York,,18.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,New York,,,Stone,,,,1803,3.0,16.0,St. Croix,New York,,18.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Nancy,,Morris,,1803,3.0,15.0,New Orleans,Philadelphia,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,schooner,,Polly,,Russell,,1803,3.0,23.0,Tobago,Boston,,41.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Margaret,,Pinkham,,1803,3.0,23.0,Norfolk,Boston,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,ship,,Forty second,,,,1803,3.0,18.0,Liverpool,Philadelphia,,42.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Philadelphia,,,Lilly,,,,1803,3.0,18.0,Cape Francoise,Philadelphia,,16.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Wilmington,sloop,,Criterion,,Drinkwater,,1803,3.0,9.0,Boston,Wilmington,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Wilmington,schooner,,Three Sisters,,Willis,,1803,3.0,10.0,Wilmington,West-Indies,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Mariner,,Wicks,,1803,3.0,16.0,Cape Francoise,Baltimore,,10.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Baltimore,,,Cumberland,,,,1803,3.0,16.0,Halifax,Baltimore,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Norfolk,,,Roger Williams,,Allen,,1803,3.0,15.0,Havana,Norfolk,,12.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Traveller,,Lovett,,1803,3.0,25.0,Havana,Boston,,24.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Hero,,Boardman,,1803,3.0,26.0,Martinico,Boston,,23.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,brig,,Alert (or Kennebunk),,Murphy,,1803,3.0,29.0,Tobago,Boston,,48.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Madison,,Harman,,1803,3.0,30.0,Tobago,Boston,,38.0,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Arrival,Boston,ship,,Franklin,,Bowles,,1803,3.0,30.0,Boston,Lisbon,,,,,,New-England Palladium,,,,,,,,,,,,,,,,,,
Departure,Boston,ship,,Henry,,Jones,,1803,3.0,30.0,Boston,St. Croix,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Departure,Boston,brig,,Fame,,Avery,,1803,3.0,30.0,Boston,Bourdeaux,,,,,,New-England Palladium,no specific date of departure,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Rover,,Luce,,1803,3.0,30.0,Richmond,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Lydia,,Lobdell,,1803,3.0,30.0,Philadelphia,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Two Friends,,Crowell,,1803,3.0,30.0,Philadelphia,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Dorcas,,Withrell,,1803,3.0,30.0,Newbern,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Margaret,,Dutton,,1803,3.0,30.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
Arrival,Boston,coaster,,Harriot,,Jones,,1803,3.0,30.0,Portland,Boston,,,,,,New-England Palladium,no specific date of arrival,,,,,,,,,,,,,,,,,
